Freq (Hz), Test Phi (deg), Test Theta (deg), Probe Phi (deg), S11 (db), S11 (deg), S12 (db), S12 (deg), S21 (db), S21 (deg), S22 (db), S22 (deg)
8.959100000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.456884999999999941e+01,1.100936999999999983e+02,-1.708007999999999882e+01,8.979295999999999367e+01,-1.677344000000000079e+01,8.177733999999999526e+01,-1.171240000000000059e+01,-8.464843999999999369e+01
8.971400000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.395360999999999940e+01,7.554688000000000159e+01,-1.686426000000000158e+01,1.920801000000000158e+01,-1.623242000000000118e+01,1.309814000000000078e+01,-1.533740000000000059e+01,-1.745546999999999969e+02
8.983700000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.349657999999999980e+01,4.330859000000000236e+01,-1.657422000000000040e+01,-5.233397999999999683e+01,-1.573437999999999981e+01,-5.963671999999999684e+01,-1.896289000000000158e+01,5.183203000000000316e+01
8.996000000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.350488000000000000e+01,1.012939000000000078e+01,-1.670117000000000118e+01,-1.250664000000000016e+02,-1.564550999999999981e+01,-1.328671999999999969e+02,-1.511279000000000039e+01,-6.377734000000000236e+01
9.008300000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.433788999999999980e+01,-2.512303999999999959e+01,-1.687402000000000157e+01,1.658828000000000031e+02,-1.574071999999999960e+01,1.557656000000000063e+02,-1.437451000000000079e+01,-1.496562000000000126e+02
9.020600000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.578856999999999999e+01,-6.172265000000000157e+01,-1.651952999999999960e+01,9.474608999999999526e+01,-1.561425999999999981e+01,8.439453000000000316e+01,-1.499463000000000079e+01,1.086875000000000000e+02
9.032900000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.734863000000000000e+01,-1.037968999999999937e+02,-1.698047000000000040e+01,2.179492000000000118e+01,-1.578026999999999980e+01,1.198877000000000059e+01,-1.306689000000000078e+01,5.008301000000000336e+00
9.045200000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.882129000000000119e+01,-1.557500000000000000e+02,-1.723926000000000158e+01,-4.398438000000000159e+01,-1.595166000000000039e+01,-5.731640000000000157e+01,-1.191991999999999940e+01,-6.498436999999999841e+01
9.057500000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.987402000000000157e+01,1.545000000000000000e+02,-1.627148000000000039e+01,-1.121483999999999952e+02,-1.545360999999999940e+01,-1.266367000000000047e+02,-1.388672000000000040e+01,-1.243358999999999952e+02
9.069800000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.925976999999999961e+01,1.185352000000000032e+02,-1.578125000000000000e+01,1.722968999999999937e+02,-1.511133000000000060e+01,1.585468999999999937e+02,-3.287500000000000000e+01,-1.554531000000000063e+02
9.082100000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.803710999999999842e+01,8.030468000000000472e+01,-1.589208999999999961e+01,9.912497999999999365e+01,-1.550634999999999941e+01,8.560938000000000159e+01,-1.544286999999999921e+01,-7.258983999999999526e+01
9.094400000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.870995999999999881e+01,4.765037999999999840e+01,-1.565526999999999980e+01,2.741405999999999921e+01,-1.522851999999999961e+01,1.650391000000000119e+01,-1.277979000000000021e+01,-1.267500000000000000e+02
9.106700000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.973535000000000039e+01,2.707422000000000040e+01,-1.534032999999999980e+01,-4.712304000000000315e+01,-1.462988000000000000e+01,-5.818164000000000158e+01,-1.802245999999999881e+01,1.724843999999999937e+02
9.119000000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-2.104980000000000118e+01,5.230712999999999724e+00,-1.535351999999999961e+01,-1.224882999999999953e+02,-1.476464999999999961e+01,-1.347812000000000126e+02,-2.190721999999999881e+01,-3.116210999999999842e+01
9.131300000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-2.470117000000000118e+01,-6.317139000000000504e-01,-1.562207000000000079e+01,1.632109000000000094e+02,-1.507080000000000020e+01,1.525156000000000063e+02,-1.294580000000000020e+01,-9.466406000000000631e+01
9.143600000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-2.364452999999999960e+01,1.210937999999999981e+01,-1.564062999999999981e+01,9.016405000000000314e+01,-1.494922000000000040e+01,7.929295999999999367e+01,-1.243651999999999980e+01,-1.469765999999999906e+02
9.155900000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-2.117870999999999881e+01,-2.287964000000000109e+00,-1.544922000000000040e+01,1.413086000000000020e+01,-1.486621000000000059e+01,3.452392999999999823e+00,-2.002051000000000158e+01,1.548515999999999906e+02
9.168200000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.990820000000000078e+01,-2.605174999999999841e+01,-1.576074000000000019e+01,-6.334960999999999842e+01,-1.517627000000000059e+01,-7.306250000000000000e+01,-1.907422000000000040e+01,-6.535545999999999367e+01
9.180500000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.890625000000000000e+01,-5.943748999999999683e+01,-1.620018999999999920e+01,-1.386250000000000000e+02,-1.551660000000000039e+01,-1.484687999999999874e+02,-1.312354000000000021e+01,-1.206914000000000016e+02
9.192800000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.839355000000000118e+01,-1.035117000000000047e+02,-1.649315999999999960e+01,1.449296999999999969e+02,-1.577196999999999960e+01,1.353515999999999906e+02,-1.600975999999999999e+01,-1.726171999999999969e+02
9.205100000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.782226999999999961e+01,-1.530312999999999874e+02,-1.712792999999999921e+01,6.636718999999999369e+01,-1.625292999999999921e+01,5.699804000000000315e+01,-2.591600999999999999e+01,-5.530272999999999683e+01
9.217400000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.606347999999999843e+01,1.603203000000000031e+02,-1.820507999999999882e+01,-9.729979999999999407e+00,-1.734667999999999921e+01,-1.947948999999999842e+01,-1.241259999999999941e+01,-1.056093999999999937e+02
9.229700000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.376806999999999981e+01,1.155625000000000000e+02,-1.885254000000000119e+01,-8.275391000000000474e+01,-1.810936999999999841e+01,-9.252343999999999369e+01,-1.167821999999999960e+01,-1.598281000000000063e+02
9.242000000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.206981999999999999e+01,7.519531000000000631e+01,-1.925390000000000157e+01,-1.603906000000000063e+02,-1.852051000000000158e+01,-1.702031000000000063e+02,-2.181445000000000078e+01,1.245781000000000063e+02
9.254300000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.101366999999999940e+01,3.920311999999999841e+01,-2.060547000000000040e+01,1.205585999999999984e+02,-2.007030999999999921e+01,1.113477000000000032e+02,-1.409326000000000079e+01,-7.996483999999999526e+01
9.266600000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.041113000000000000e+01,3.787475999999999843e+00,-2.202148000000000039e+01,4.704686999999999841e+01,-2.154100999999999999e+01,4.053710999999999842e+01,-9.735839999999999606e+00,-1.406718999999999937e+02
9.278900000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.036327999999999960e+01,-3.167773000000000039e+01,-2.294922000000000040e+01,-2.760742000000000118e+01,-2.193358999999999881e+01,-3.194823999999999842e+01,-1.215137000000000000e+01,1.491562000000000126e+02
9.291200000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.070996000000000059e+01,-6.879295999999999367e+01,-2.434277000000000157e+01,-1.040430000000000064e+02,-2.313964999999999961e+01,-1.107733999999999952e+02,-1.656738000000000000e+01,9.283447000000000227e-01
9.303500000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.140625000000000000e+01,-1.098203000000000031e+02,-2.587695000000000078e+01,-1.765000000000000000e+02,-2.498436999999999841e+01,1.770390999999999906e+02,-9.476563000000000514e+00,-9.422655000000000314e+01
9.315800000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.222020999999999979e+01,-1.539531000000000063e+02,-2.673047000000000040e+01,1.131875000000000000e+02,-2.583983999999999881e+01,1.083828000000000031e+02,-8.578125000000000000e+00,-1.519843999999999937e+02
9.328100000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.257470999999999961e+01,1.604609000000000094e+02,-2.693065999999999960e+01,3.644335999999999842e+01,-2.612792999999999921e+01,3.192577999999999960e+01,-1.483350000000000080e+01,1.451328000000000031e+02
9.340400000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.210253999999999941e+01,1.156992000000000047e+02,-2.846190999999999960e+01,-4.585546000000000078e+01,-2.764355000000000118e+01,-4.750390000000000157e+01,-1.548437999999999981e+01,-8.121873999999999683e+01
9.352700000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.146776999999999980e+01,7.333201999999999998e+01,-3.063964999999999961e+01,-1.208397999999999968e+02,-2.969823999999999842e+01,-1.231210999999999984e+02,-8.725585999999999842e+00,-1.434765999999999906e+02
9.365000000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.130419999999999980e+01,3.403515000000000157e+01,-3.184375000000000000e+01,1.653203000000000031e+02,-3.146582000000000079e+01,1.638906000000000063e+02,-9.050292999999999921e+00,1.530312999999999874e+02
9.377300000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.164404000000000039e+01,-7.209778000000000020e-01,-3.336719000000000079e+01,8.510936999999999841e+01,-3.320116999999999763e+01,9.044140000000000157e+01,-1.499854000000000021e+01,4.496484000000000236e+01
9.389600000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.239648000000000039e+01,-3.322655999999999921e+01,-3.528905999999999921e+01,7.072265999999999941e+00,-3.507225999999999999e+01,1.508788999999999980e+01,-1.051610999999999940e+01,-8.306250000000000000e+01
9.401900000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.377881000000000000e+01,-6.571483999999999526e+01,-3.699804000000000315e+01,-7.443748999999999683e+01,-3.761328000000000316e+01,-5.989258000000000237e+01,-8.045897999999999328e+00,-1.554609000000000094e+02
9.414200000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.603320000000000078e+01,-9.923828000000000316e+01,-3.932616999999999763e+01,-1.623515999999999906e+02,-4.052734000000000236e+01,-1.378593999999999937e+02,-1.200000000000000000e+01,1.250311999999999983e+02
9.426500000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.920898000000000039e+01,-1.326640999999999906e+02,-4.190429999999999922e+01,1.040819999999999936e+02,-4.581835999999999842e+01,1.382187000000000126e+02,-1.375488000000000000e+01,-3.151463999999999999e+01
9.438800000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-2.216600999999999999e+01,-1.624921999999999969e+02,-4.466796999999999684e+01,-2.334594999999999865e-01,-6.056250000000000000e+01,6.858983999999999526e+01,-7.696532999999999625e+00,-1.187421999999999969e+02
9.451100000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-2.241504000000000119e+01,1.666328000000000031e+02,-4.588475999999999999e+01,-1.041016000000000048e+02,-5.257616999999999763e+01,1.726250000000000000e+02,-7.516112999999999822e+00,-1.784843999999999937e+02
9.463400000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.934667999999999921e+01,1.313437000000000126e+02,-4.370506999999999920e+01,1.554921999999999969e+02,-4.499609000000000236e+01,9.362890000000000157e+01,-1.154979999999999940e+01,1.114608999999999952e+02
9.475700000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.565917999999999921e+01,9.470703000000000316e+01,-4.158984000000000236e+01,5.164453000000000316e+01,-4.158203000000000316e+01,8.757324000000000552e+00,-1.484570000000000078e+01,-4.947460000000000235e+01
9.488000000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.257080000000000020e+01,5.895116999999999763e+01,-4.129491999999999763e+01,-3.855664000000000158e+01,-4.041015999999999764e+01,-6.989843000000000472e+01,-9.333983999999999170e+00,-1.448671999999999969e+02
9.500300000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.044384999999999941e+01,2.304492000000000118e+01,-4.076756999999999920e+01,-1.219141000000000048e+02,-3.919725999999999999e+01,-1.482890999999999906e+02,-9.532714999999999606e+00,1.397109000000000094e+02
9.512600000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-9.413574000000000552e+00,-1.309570000000000078e+01,-4.089844000000000079e+01,1.538906000000000063e+02,-3.922265999999999764e+01,1.310000000000000000e+02,-1.170020000000000060e+01,2.362695000000000078e+01
9.524900000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-9.207031000000000631e+00,-4.887890000000000157e+01,-4.219921999999999684e+01,7.796093000000000472e+01,-4.026366999999999763e+01,5.966210000000000235e+01,-8.548828000000000316e+00,-7.533983999999999526e+01
9.537200000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-9.516113000000000710e+00,-8.633204000000000633e+01,-4.235741999999999763e+01,1.215332000000000079e+01,-4.018554999999999922e+01,-4.894530999999999743e+00,-6.655273000000000216e+00,-1.341406000000000063e+02
9.549500000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-9.905272999999999328e+00,-1.261796999999999969e+02,-4.109960999999999842e+01,-5.928905000000000314e+01,-3.870508000000000237e+01,-7.441015000000000157e+01,-7.665039000000000158e+00,1.672109000000000094e+02
9.561800000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.010937999999999981e+01,-1.714453000000000031e+02,-4.031640000000000157e+01,-1.404453000000000031e+02,-3.768359000000000236e+01,-1.533906000000000063e+02,-1.889844000000000079e+01,6.875781000000000631e+01
9.574100000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-9.932128999999999763e+00,1.408671999999999969e+02,-4.109179000000000315e+01,1.411015999999999906e+02,-3.857030999999999921e+01,1.252421999999999969e+02,-1.068798999999999921e+01,-1.155819999999999936e+02
9.586400000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-9.349121000000000237e+00,9.666795999999999367e+01,-4.207227000000000317e+01,6.695313000000000159e+01,-3.993750000000000000e+01,5.365429000000000315e+01,-7.578612999999999822e+00,1.744921999999999969e+02
9.598700000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-8.674804999999999211e+00,5.809179000000000315e+01,-4.284375000000000000e+01,-5.218505999999999645e+00,-4.042969000000000079e+01,-1.313866999999999940e+01,-1.033056999999999981e+01,9.802343000000000472e+01
9.611000000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-7.908203000000000316e+00,2.390625000000000000e+01,-4.297655999999999921e+01,-7.542968999999999369e+01,-4.076171999999999684e+01,-8.296093000000000472e+01,-1.220800999999999981e+01,-2.451367000000000118e+01
9.623300000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-7.349853999999999665e+00,-9.732910000000000394e+00,-4.369335999999999842e+01,-1.480000000000000000e+02,-4.131054999999999922e+01,-1.516718999999999937e+02,-7.917480000000000295e+00,-1.202147999999999968e+02
